Customer_ID,Recency,Frequency,Monetary
CUST01938,922,1,467.72
CUST01939,566,1,465.84
CUST01940,1246,1,693.83
CUST01941,651,1,832.24
CUST01942,809,1,606.14
CUST01943,941,1,726.99
CUST01944,1478,1,72.13
CUST01945,1170,1,397.09
CUST01946,922,1,738.63
CUST01947,1373,1,217.06
CUST01948,498,1,304.83
CUST01949,476,1,27.99
CUST01950,1077,1,573.65
CUST01951,933,1,930.66
CUST01952,1364,1,831.29
CUST01953,772,1,643.72
CUST01954,1700,1,289.22
CUST01955,1134,1,529.45
CUST01956,1540,1,592.63
CUST01957,1269,1,915.03
CUST01958,1290,1,280.87
CUST01959,398,1,151.57
CUST01960,642,1,357.67
CUST01961,1412,1,641.53
CUST01962,1078,1,80.64
CUST01963,639,1,583.05
CUST01964,1214,1,501.36
CUST01965,1649,1,564.15
CUST01966,432,1,902.66
CUST01967,1720,1,454.89
CUST01968,471,1,882.23
CUST01969,1242,1,105.27
CUST01970,482,1,479.41
CUST01971,1371,1,451.62
CUST01972,979,1,75.17
CUST01973,1308,1,301.13
CUST01974,1408,1,503.44
CUST01975,783,1,977.96
CUST01976,596,1,860.77
CUST01977,1417,1,701.98
CUST01978,1063,1,800.23
CUST01979,1739,1,626.74
CUST01980,1213,1,274.43
CUST01981,869,1,143.53
CUST01982,1383,1,559.53
CUST01983,754,1,634
CUST01984,1183,1,686.15
CUST01985,1695,1,669.98
CUST01986,933,1,603.39
CUST01987,519,1,931.52
CUST01988,547,1,359.29
CUST01989,1780,1,168.75
CUST01990,1663,1,847.36
CUST01991,1487,1,882.13
CUST01992,1255,1,859.07
CUST01993,717,1,353.14
CUST01994,920,1,670.04
CUST01995,506,1,688.43
CUST01996,1023,1,299.6
CUST01997,418,1,843.11
CUST01998,1621,1,264.53
CUST01999,965,1,925.64
CUST02000,1331,1,766.42
CUST02001,1729,1,816.84
CUST02002,1115,1,602.62
CUST02003,678,1,667.1
CUST02004,1233,1,942.79
CUST02005,1128,1,42.29
CUST02006,1186,1,344.63
CUST02007,640,1,120.84
CUST02008,1722,1,657.29
CUST02009,1416,1,548.87
CUST02010,1062,1,535.55
CUST02011,1068,1,95.11
CUST02012,715,1,89.14
CUST02013,1093,1,463.39
CUST02014,651,1,330.08
CUST02015,1302,1,261.41
CUST02016,1779,1,558.48
CUST02017,940,1,630.71
CUST02018,1466,1,153.22
CUST02020,1611,1,815.47
CUST02021,463,1,358.67
CUST02022,1232,1,255.97
CUST02023,366,1,634.93
CUST02024,492,1,812.29
CUST02025,1698,1,864.27
CUST02026,1624,1,976.52
CUST02027,1213,1,334
CUST02028,1020,1,24.18
CUST02029,639,1,719.99
CUST02030,1511,1,599.01
CUST02031,1390,1,904.54
CUST02032,893,1,879.01
CUST02033,1512,1,752.1
CUST02034,1597,1,354.85
CUST02035,699,1,554.36
CUST02036,1765,1,118.96
CUST02037,552,1,818.33
CUST02038,1174,1,223.42
CUST02039,1815,1,44.79
CUST02040,1219,1,117.38
CUST02041,1237,1,645.7
CUST02042,1544,1,591.51
CUST02043,801,1,106.74
CUST02044,1320,1,484.08
CUST02045,1037,1,824.29
CUST02046,627,1,449.72
CUST02047,1774,1,938.76
CUST02048,1622,1,250.58
CUST02049,1694,1,551.38
CUST02050,698,1,706.16
CUST02051,959,1,484.25
CUST02052,1424,1,965.97
CUST02053,1651,1,313.1
CUST02054,911,1,553.94
CUST02055,1244,1,122.79
CUST02056,432,1,691.73
CUST02057,1114,1,689.75
CUST02058,400,1,751.24
CUST02059,977,1,882.68
CUST02060,877,1,918.13
CUST02061,1719,1,760.7
CUST02062,904,1,243.85
CUST02063,1125,1,479.42
CUST02064,1157,1,43.71
CUST02065,984,1,692.38
CUST02066,811,1,336.39
CUST02067,943,1,802.98
CUST02068,471,1,135.89
CUST02069,970,1,101.75
CUST02070,805,1,684.23
CUST02071,440,1,23.7
CUST02072,669,1,976.33
CUST02073,1076,1,964.44
CUST02074,1748,1,989.64
CUST02075,468,1,164.99
CUST02076,1720,1,44.64
CUST02077,1471,1,343.19
CUST02078,1311,1,763.18
CUST02079,654,1,868.45
CUST02080,414,1,792.01
CUST02081,402,1,841.31
CUST02082,845,1,66.6
CUST02083,1332,1,774.58
CUST02084,1517,1,343.98
CUST02085,543,1,894.4
CUST02086,1266,1,300.61
CUST02087,1818,1,109.15
CUST02088,1351,1,928.6
CUST02089,877,1,252.99
CUST02090,861,1,242.56
CUST02091,620,1,855.96
CUST02092,871,1,494.29
CUST02093,1679,1,984.99
CUST02094,1789,1,282.2
CUST02095,631,1,477.44
CUST02096,1620,1,952.95
CUST02097,1742,1,965.29
CUST02098,489,1,820.42
CUST02099,1267,1,345.86
CUST02100,678,1,415.7
CUST02101,1183,1,49.89
CUST02102,692,1,813.64
CUST02103,981,1,167.46
CUST02104,701,1,634.99
CUST02105,1163,1,113.94
CUST02106,559,1,497.79
CUST02107,840,1,515.62
CUST02108,1325,1,628.8
CUST02109,1349,1,130.41
CUST02110,719,1,79.38
CUST02111,824,1,797.84
CUST02112,1052,1,709.7
CUST02113,863,1,426.81
CUST02114,1284,1,666.46
CUST02115,1052,1,593.45
CUST02116,1457,1,211.35
CUST02117,1362,1,65.57
CUST02118,457,1,817.58
CUST02119,1328,1,889.39
CUST02120,611,1,231.81
CUST02121,775,1,157.34
CUST02122,1410,1,36.45
CUST02123,1822,1,481.6
CUST02124,1383,1,866.65
CUST02125,1558,1,986.53
CUST02126,497,1,863.41
CUST02127,1695,1,467.5
CUST02128,1731,1,673.22
CUST02129,365,1,517.95
CUST02130,1051,1,206.29
CUST02131,1567,1,241.28
CUST02132,1490,1,597.76
CUST02133,1527,1,238.44
CUST02134,1216,1,475.13
CUST02135,1041,1,704.36
CUST02136,810,1,498.06
CUST02137,722,1,99.94
CUST02138,1411,1,917.36
CUST02139,1347,1,140.86
CUST02140,869,1,173.98
CUST02141,1289,1,775.56
CUST02142,1574,1,288.13
CUST02143,1009,1,959.07
CUST02144,1569,1,90.59
CUST02145,474,1,186.77
CUST02146,1782,1,820.35
CUST02147,912,1,779.27
CUST02148,1810,1,350.96
CUST02149,506,1,339.17
CUST02150,863,1,486.26
CUST02151,1562,1,118.49
CUST02152,1704,1,194.47
CUST02153,1254,1,600.28
CUST02154,1646,1,337.08
CUST02155,927,1,796.58
CUST02156,758,1,614.1
CUST02157,689,1,68.1
CUST02158,1321,1,582.97
CUST02159,1640,1,859.81
CUST02160,1223,1,95.02
CUST02161,958,1,388.5
CUST02162,753,1,905.01
CUST02163,1123,1,661.42
CUST02164,730,1,777.67
CUST02165,633,1,405.41
CUST02166,1588,1,339.76
CUST02167,1623,1,59.16
CUST02168,746,1,565.86
CUST02169,1777,1,791.23
CUST02170,730,1,64.19
CUST02171,937,1,316.63
CUST02172,1726,1,371.53
CUST02173,398,1,114.44
CUST02174,1319,1,265.97
CUST02175,1660,1,491.27
CUST02176,1402,1,827.52
CUST02177,668,1,558.63
CUST02178,1291,1,202.9
CUST02179,837,1,54.79
CUST02180,511,1,851.24
CUST02181,733,1,641.51
CUST02182,1082,1,323.31
CUST02183,1040,1,298.76
CUST02184,513,1,888.32
CUST02185,1216,1,706.62
CUST02186,736,1,978.76
CUST02187,1562,1,728.01
CUST02188,1518,1,732.52
CUST02189,1261,1,434.09
CUST02190,1139,1,138.83
CUST02191,891,1,981.13
CUST02192,545,1,404.59
CUST02193,1115,1,612.52
CUST02194,623,1,620.21
CUST02195,1429,1,369.65
CUST02196,1322,1,382.82
CUST02197,1693,1,449.08
CUST02198,413,1,104.87
CUST02199,1741,1,104.55
CUST02200,1482,1,591.42
CUST02201,753,1,631.25
CUST02202,387,1,511.97
CUST02203,1357,1,981.01
CUST02204,1435,1,764.44
CUST02205,1819,1,915.24
CUST02206,938,1,658.84
CUST02207,948,1,133.45
CUST02208,1118,1,868.38
CUST02209,1034,1,884.53
CUST02210,678,1,418.59
CUST02211,1525,1,567.81
CUST02212,776,1,344.54
CUST02213,1068,1,165.24
CUST02214,1167,1,81.3
CUST02215,854,1,773.93
CUST02216,977,1,623.53
CUST02217,1526,1,376.53
CUST02218,435,1,492.29
CUST02219,941,1,841.23
CUST02220,730,1,458.2
CUST02221,720,1,772.44
CUST02222,1778,1,476.89
CUST02223,673,1,929.03
CUST02224,514,1,940.34
CUST02225,869,1,922.69
CUST02226,1073,1,807.98
CUST02227,417,1,765.16
CUST02228,1094,1,237.94
CUST02229,1705,1,292.42
CUST02230,1221,1,55.54
CUST02231,507,1,181.87
CUST02232,1043,1,659.55
CUST02233,1270,1,209.64
CUST02234,508,1,976.07
CUST02235,550,1,798.51
CUST02236,832,1,261.16
CUST02237,1730,1,70.52
CUST02238,802,1,740.27
CUST02239,1691,1,636.39
CUST02240,590,1,84.09
CUST02241,1773,1,697.18
CUST02242,1304,1,39.51
CUST02243,570,1,423.44
CUST02244,932,1,354.33
CUST02245,508,1,554.67
CUST02246,1586,1,453.32
CUST02247,1408,1,130.09
CUST02248,608,1,965.55
CUST02249,963,1,386.02
CUST02250,904,1,908.63
CUST02251,869,1,76.21
CUST02252,867,1,464.83
CUST02253,1218,1,183.86
CUST02254,673,1,153.44
CUST02255,1774,1,237.48
CUST02256,1723,1,533.79
CUST02257,1707,1,689.27
CUST02258,520,1,138.12
CUST02259,1055,1,558.84
CUST02260,949,1,634.64
CUST02261,1696,1,884.41
CUST02262,1299,1,758.86
CUST02263,1534,1,165.19
CUST02264,914,1,535.91
CUST02265,894,1,468.37
CUST02266,506,1,794.37
CUST02267,1801,1,977.24
CUST02268,587,1,584.04
CUST02269,956,1,779.29
CUST02270,451,1,916.22
CUST02271,530,1,330.76
CUST02272,1158,1,727.09
CUST02273,1300,1,600.32
CUST02274,1524,1,454.22
CUST02275,503,1,650.12
CUST02276,665,1,153.55
CUST02277,911,1,523.12
CUST02278,1470,1,448.98
CUST02279,1682,1,787.7
CUST02280,1009,1,38.95
CUST02281,604,1,361.43
CUST02282,967,1,195.52
CUST02283,1645,1,27.25
CUST02284,1185,1,843.47
CUST02285,1672,1,654.81
CUST02286,1698,1,668.91
CUST02287,738,1,478.65
CUST02288,1106,1,769.2
CUST02289,1771,1,839.46
CUST02290,385,1,408.96
CUST02291,1739,1,906.41
CUST02292,1672,1,163.26
CUST02293,585,1,311.26
CUST02294,503,1,264.65
CUST02295,526,1,348.18
CUST02296,549,1,452.25
CUST02297,752,1,912.05
CUST02298,611,1,12.03
CUST02299,1571,1,902.11
CUST02300,1592,1,869.16
CUST02301,708,1,184.95
CUST02302,1327,1,128.19
CUST02303,1818,1,815.44
CUST02304,1103,1,710.49
CUST02305,635,1,573
CUST02306,637,1,201.32
CUST02307,1664,1,138.87
CUST02308,1538,1,220.19
CUST02309,1024,1,341.58
CUST02310,1650,1,247.02
CUST02311,1644,1,290.81
CUST02312,1560,1,347.88
CUST02313,771,1,407.86
CUST02314,412,1,278.01
CUST02315,1060,1,201.84
CUST02316,423,1,458.82
CUST02317,1215,1,474.82
CUST02318,775,1,231.02
CUST02319,1394,1,310.35
CUST02320,374,1,94.79
CUST02321,1726,1,896.06
CUST02322,622,1,950.18
CUST02323,1419,1,594.26
CUST02324,1627,1,246.05
CUST02325,523,1,167.86
CUST02326,413,1,70.65
CUST02327,1448,1,809.8
CUST02328,1534,1,631.7
CUST02329,1173,1,372.82
CUST02330,893,1,174.42
CUST02331,1759,1,112.71
CUST02332,715,1,479.33
CUST02333,953,1,527.43
CUST02334,1733,1,454.68
CUST02335,1603,1,104.32
CUST02336,1535,1,991.15
CUST02337,1606,1,561.78
CUST02338,1800,1,380.48
CUST02339,958,1,611.84
CUST02340,1001,1,726.57
CUST02341,1550,1,400.11
CUST02342,734,1,30.82
CUST02343,1244,1,187.98
CUST02344,444,1,419.43
CUST02345,590,1,334.8
CUST02346,1583,1,379.66
CUST02347,1203,1,400.14
CUST02348,695,1,531.93
CUST02349,1332,1,624.8
CUST02350,779,1,561.66
CUST02351,1710,1,522.46
CUST02352,1514,1,912.45
CUST02353,994,1,306.17
CUST02354,1301,1,893.21
CUST02355,964,1,742.17
CUST02356,1596,1,459.4
CUST02357,596,1,355.39
CUST02358,1185,1,576.37
CUST02359,947,1,451.26
CUST02360,819,1,684.68
CUST02361,447,1,647.03
CUST02362,1457,1,657.72
CUST02363,1508,1,120.33
CUST02364,1006,1,423.45
CUST02365,1515,1,628.28
CUST02366,766,1,57.49
CUST02367,499,1,835.56
CUST02368,1091,1,11.38
CUST02369,1786,1,294.29
CUST02370,1501,1,510.85
CUST02371,637,1,272.71
CUST02372,953,1,24.51
CUST02374,1268,1,138.24
CUST02375,1525,1,309.98
CUST02376,1622,1,848.62
CUST02377,1538,1,199.91
CUST02378,969,1,700.64
CUST02379,1075,1,410.91
CUST02380,1541,1,532.5
CUST02381,624,1,485.01
CUST02382,391,1,281.59
CUST02383,1645,1,420.23
CUST02384,1688,1,458.96
CUST02385,1523,1,444.45
CUST02386,1438,1,596.63
CUST02387,1246,1,87.59
CUST02388,536,1,519.73
CUST02389,1611,1,606.13
CUST02390,558,1,121.07
CUST02391,1259,1,646.58
CUST02392,519,1,412.17
CUST02393,480,1,326.22
CUST02394,1575,1,407.46
CUST02395,1041,1,231.62
CUST02396,1131,1,620.11
CUST02397,1143,1,112.92
CUST02398,1476,1,898.57
CUST02399,677,1,595.52
CUST02400,978,1,363.09
CUST02401,1027,1,645.08
CUST02402,959,1,459.22
CUST02403,1640,1,305.06
CUST02404,1564,1,865.38
CUST02405,441,1,595.98
CUST02406,993,1,484.13
CUST02407,473,1,559.89
CUST02408,584,1,464.13
CUST02410,1085,1,931.92
CUST02411,1640,1,939.28
CUST02412,613,1,509.91
CUST02413,809,1,642.28
CUST02414,936,1,225
CUST02415,1206,1,972.86
CUST02416,994,1,334.35
CUST02417,1348,1,445.76
CUST02418,390,1,87.22
CUST02419,872,1,972.54
CUST02420,1701,1,939.3
CUST02421,1152,1,477.02
CUST02422,1457,1,236.04
CUST02423,1072,1,564.62
CUST02424,1786,1,329.04
CUST02425,1711,1,161.9
CUST02426,624,1,835.95
CUST02427,1300,1,73.28
CUST02428,1000,1,844.97
CUST02429,1416,1,346.1
CUST02430,849,1,726.57
CUST02431,503,1,615.15
CUST02432,1182,1,133.2
CUST02433,1079,1,92.77
CUST02434,931,1,233.41
CUST02435,407,1,681.04
CUST02436,1749,1,468.79
CUST02437,1545,1,911.83
CUST02438,1513,1,484.36
CUST02439,483,1,99.11
CUST02440,1726,1,973.85
CUST02441,918,1,557.51
CUST02442,988,1,946.48
CUST02443,896,1,23.82
CUST02444,1341,1,604.59
CUST02445,1147,1,906.02
CUST02446,403,1,974.51
CUST02447,1528,1,573.18
CUST02448,1407,1,364.24
CUST02449,376,1,479.63
CUST02450,1593,1,474.26
CUST02451,1741,1,251.76
CUST02452,832,1,401.65
CUST02453,1624,1,349.45
CUST02454,782,1,64.99
CUST02455,1532,1,249.43
CUST02456,1373,1,556.33
CUST02457,1549,1,99.96
CUST02458,1470,1,809.68
CUST02459,1254,1,825.94
CUST02460,1669,1,522.12
CUST02461,381,1,823.2
CUST02462,1325,1,676.65
CUST02463,405,1,525.42
CUST02464,621,1,940.51
CUST02465,1095,1,318.44
CUST02466,647,1,654.58
CUST02467,1799,1,750.15
CUST02468,691,1,709.95
CUST02469,747,1,51.81
CUST02470,905,1,738.62
CUST02471,387,1,539.84
CUST02472,745,1,325.81
CUST02473,492,1,405.84
CUST02474,1028,1,576.85
CUST02475,1586,1,733.72
CUST02476,1672,1,918.19
CUST02477,924,1,468.96
CUST02478,1664,1,500.02
CUST02479,657,1,925.87
CUST02480,1709,1,550.32
CUST02481,368,1,541.99
CUST02482,1661,1,241.12
CUST02483,1432,1,696.63
CUST02484,1223,1,501.62
CUST02485,928,1,768.08
CUST02486,1116,1,867.68
CUST02487,371,1,547.65
CUST02488,1202,1,28.59
CUST02489,1118,1,142.22
CUST02490,1327,1,585.99
CUST02491,1820,1,763.59
CUST02492,457,1,826.99
CUST02493,1792,1,780.45
CUST02494,1534,1,33.99
CUST02495,1102,1,398.05
CUST02496,1592,1,557.28
CUST02497,676,1,908.64
CUST02498,690,1,221.6
CUST02499,1674,1,78.41
CUST02500,1705,1,295.55
CUST02501,1700,1,239.91
CUST02502,927,1,87.78
CUST02503,819,1,525
CUST02504,1139,1,405.21
CUST02505,1051,1,669.91
CUST02506,1218,1,963.11
CUST02507,997,1,288.15
CUST02508,659,1,49.32
CUST02509,1527,1,103.12
CUST02510,624,1,522.53
CUST02511,407,1,728.61
CUST02512,1562,1,241.63
CUST02513,1687,1,410.78
CUST02514,980,1,76.33
CUST02515,1797,1,748.04
CUST02516,1590,1,453.49
CUST02517,748,1,207.14
CUST02518,534,1,104.55
CUST02519,1671,1,781.54
CUST02520,1167,1,634.4
CUST02521,1009,1,175.82
CUST02522,552,1,276.44
CUST02523,968,1,39.3
CUST02524,1163,1,517.83
CUST02525,1599,1,775.5
CUST02526,784,1,143.87
CUST02527,1786,1,987.1
CUST02528,633,1,823.97
CUST02529,604,1,799.57
CUST02530,515,1,173.26
CUST02531,1363,1,286.98
CUST02532,706,1,141.3
CUST02533,1226,1,804.9
CUST02534,1250,1,208.12
CUST02535,1361,1,549.2
CUST02536,1477,1,953.08
CUST02537,364,1,531.47
CUST02538,1008,1,748.95
CUST02539,1617,1,617.16
CUST02540,912,1,194.91
CUST02541,585,1,717.42
CUST02542,1292,1,805.7
CUST02543,866,1,652.67
CUST02544,1035,1,228.65
CUST02545,864,1,799.31
CUST02546,987,1,564.3
CUST02547,405,1,899.84
CUST02548,1289,1,819.36
CUST02549,1188,1,296.45
CUST02550,1084,1,332.57
CUST02552,1802,1,499.2
CUST02553,700,1,843.98
CUST02554,1570,1,815.27
CUST02555,459,1,435.29
CUST02556,428,1,279.5
CUST02557,961,1,409.69
CUST02558,1316,1,670.84
CUST02559,1187,1,793.29
CUST02560,1561,1,299.36
CUST02561,502,1,27.54
CUST02562,941,1,229.79
CUST02563,1576,1,937.85
CUST02564,766,1,178.82
CUST02565,1235,1,608.13
CUST02566,1586,1,815.86
CUST02567,1174,1,531.58
CUST02568,1718,1,752.85
CUST02569,1806,1,889.07
CUST02570,948,1,564.74
CUST02571,943,1,161.01
CUST02572,547,1,229.58
CUST02573,1666,1,876.02
CUST02574,924,1,720.03
CUST02575,627,1,150.49
CUST02576,979,1,707.33
CUST02577,1126,1,137.54
CUST02578,569,1,945.51
CUST02579,606,1,120.46
CUST02580,702,1,825.42
CUST02581,1010,1,962.47
CUST02582,1021,1,907.87
CUST02583,861,1,291.86
CUST02584,1651,1,925.78
CUST02585,1789,1,161.3
CUST02586,850,1,597.68
CUST02587,1470,1,979.93
CUST02588,820,1,904.26
CUST02589,1241,1,516.23
CUST02590,1576,1,447.49
CUST02591,660,1,985.87
CUST02592,1635,1,456.93
CUST02593,1409,1,610.15
CUST02594,1608,1,951.26
CUST02595,418,1,746.34
CUST02596,535,1,974.95
CUST02597,994,1,508.72
CUST02598,998,1,298.27
CUST02599,1095,1,470.73
CUST02600,1230,1,238.53
CUST02601,1300,1,256.35
CUST02602,415,1,892.21
CUST02603,1021,1,78.82
CUST02604,578,1,118.73
CUST02605,1197,1,233.02
CUST02606,1254,1,469.57
CUST02607,833,1,100.03
CUST02608,1093,1,955.46
CUST02609,1625,1,680.55
CUST02610,1462,1,701.69
CUST02611,1397,1,505.48
CUST02612,1768,1,911.95
CUST02613,1788,1,951.66
CUST02614,560,1,722.01
CUST02615,1473,1,348.61
CUST02616,1418,1,703.1
CUST02617,1347,1,110.66
CUST02618,878,1,574.85
CUST02619,1517,1,393.12
CUST02620,933,1,633.12
CUST02621,667,1,42.23
CUST02622,1475,1,983.04
CUST02623,1072,1,837.03
CUST02624,1570,1,488.91
CUST02625,1320,1,653.41
CUST02626,1672,1,630.93
CUST02627,574,1,500.15
CUST02628,708,1,846.47
CUST02629,421,1,697.61
CUST02630,761,1,585.52
CUST02631,570,1,931.09
CUST02632,813,1,860.23
CUST02633,508,1,772.43
CUST02634,836,1,299.41
CUST02635,1170,1,128.21
CUST02636,522,1,107.12
CUST02637,867,1,325.92
CUST02638,887,1,457.81
CUST02639,1764,1,252.96
CUST02640,1501,1,908.64
CUST02641,394,1,968.15
CUST02642,497,1,137.54
CUST02643,839,1,400.44
CUST02644,1278,1,68.44
CUST02645,674,1,147.52
CUST02646,595,1,872.72
CUST02647,860,1,489.82
CUST02648,1666,1,590.98
CUST02649,704,1,315.65
CUST02650,1145,1,802.39
CUST02651,1054,1,93.09
CUST02652,386,1,466.17
CUST02653,657,1,166.69
CUST02654,686,1,511.93
CUST02655,1250,1,884.24
CUST02656,857,1,363.98
CUST02657,815,1,219.57
CUST02658,1294,1,13.4
CUST02659,1748,1,903.56
CUST02660,1784,1,193
CUST02661,708,1,904.99
CUST02662,944,1,737.67
CUST02663,608,1,799.33
CUST02665,1283,1,692.86
CUST02666,1637,1,288.91
CUST02667,1411,1,26.27
CUST02668,553,1,454.26
CUST02669,1020,1,425.43
CUST02670,1473,1,418.84
CUST02671,423,1,144.91
CUST02672,1673,1,298.71
CUST02673,1001,1,547.44
CUST02674,1151,1,315.18
CUST02675,1445,1,505.34
CUST02676,1419,1,637.14
CUST02677,725,1,738.15
CUST02678,1247,1,265.49
CUST02679,594,1,527.63
CUST02680,1026,1,170.01
CUST02681,543,1,553.54
CUST02682,1592,1,716.47
CUST02683,550,1,81.57
CUST02684,1087,1,723.29
CUST02685,1139,1,84
CUST02686,1484,1,739.82
CUST02687,1117,1,837.7
CUST02688,1331,1,223.65
CUST02689,1379,1,97.43
CUST02690,912,1,827.49
CUST02691,889,1,739.22
CUST02692,784,1,175.33
CUST02693,756,1,360.07
CUST02694,786,1,846.44
CUST02695,546,1,194.52
CUST02696,1591,1,165.99
CUST02697,1026,1,293.11
CUST02698,952,1,591.61
CUST02699,1309,1,532.14
CUST02700,1612,1,961.79
CUST02701,1457,1,560.24
CUST02702,860,1,942.81
CUST02703,1814,1,173.83
CUST02704,1362,1,472.35
CUST02705,632,1,269.69
CUST02706,1164,1,620.34
CUST02707,399,1,45.59
CUST02708,1759,1,256.65
CUST02709,1554,1,835.16
CUST02710,1372,1,520.5
CUST02711,1692,1,48.17
CUST02712,1348,1,866.7
CUST02713,393,1,314.43
CUST02714,1078,1,660.28
CUST02715,681,1,737.62
CUST02716,1187,1,197.73
CUST02717,819,1,66.73
CUST02718,892,1,688.55
CUST02719,949,1,253.68
CUST02720,617,1,821.67
CUST02721,1747,1,851.34
CUST02722,450,1,813.59
CUST02723,1185,1,405.64
CUST02724,751,1,538.96
CUST02725,797,1,266.5
CUST02726,1799,1,690.62
CUST02727,727,1,554.95
CUST02728,1017,1,658.48
CUST02729,478,1,390.53
CUST02730,1737,1,502.89
CUST02731,905,1,443.25
CUST02732,1025,1,92.61
CUST02733,1126,1,593.75
CUST02734,1649,1,852.43
CUST02735,974,1,274.92
CUST02736,1355,1,978.83
CUST02737,455,1,597.74
CUST02738,953,1,819.79
CUST02739,499,1,868.43
CUST02740,1238,1,677.89
CUST02741,1383,1,223.84
CUST02742,400,1,151.01
CUST02743,986,1,451.66
CUST02744,1072,1,770.62
CUST02745,1078,1,734.05
CUST02746,793,1,914.96
CUST02747,1044,1,793.75
CUST02748,373,1,611.27
CUST02749,1623,1,299.96
CUST02750,1810,1,629.76
CUST02751,649,1,738.92
CUST02752,1512,1,670.07
CUST02753,638,1,960
CUST02754,1564,1,307.61
CUST02755,1724,1,621.57
CUST02756,758,1,713.85
CUST02757,1143,1,733.82
CUST02758,777,1,190.2
CUST02759,1349,1,913.36
CUST02760,979,1,164.89
CUST02761,1389,1,878.89
CUST02762,686,1,301.29
CUST02763,1546,1,347.6
CUST02764,672,1,801
CUST02765,868,1,350.56
CUST02766,405,1,709.13
CUST02767,1265,1,556.6
CUST02768,1139,1,930.14
CUST02769,726,1,957.78
CUST02770,1049,1,251.61
CUST02771,1209,1,992.43
CUST02772,1180,1,27.93
CUST02773,1559,1,716.58
CUST02774,1759,1,302.01
CUST02775,1764,1,163
CUST02776,582,1,967.23
CUST02777,1143,1,847.6
CUST02778,516,1,172.1
CUST02779,433,1,827.74
CUST02780,760,1,441.05
CUST02781,455,1,151.61
CUST02782,1822,1,664.85
CUST02783,678,1,777.91
CUST02784,1624,1,672.23
CUST02785,426,1,204.91
CUST02786,509,1,72.43
CUST02787,504,1,731.57
CUST02788,1181,1,491.12
CUST02789,1081,1,631.85
CUST02790,415,1,60.47
CUST02791,559,1,279.02
CUST02792,984,1,827.7
CUST02793,1540,1,602.53
CUST02794,751,1,66.57
CUST02795,1113,1,489.65
CUST02796,992,1,967.53
CUST02797,1560,1,238.54
CUST02798,1692,1,711.74
CUST02799,1137,1,693.85
CUST02800,1331,1,36.7
CUST02801,1282,1,555.63
CUST02802,989,1,836.52
CUST02803,1460,1,288.46
CUST02804,1543,1,225.76
CUST02805,1624,1,326.23
CUST02806,862,1,320.44
CUST02807,1684,1,80.28
CUST02808,704,1,900.76
CUST02809,1289,1,108.39
CUST02810,749,1,172.68
CUST02811,577,1,597.08
CUST02812,753,1,490.87
CUST02813,890,1,660.47
CUST02814,1153,1,544.48
CUST02815,401,1,94.71
CUST02816,365,1,307.12
CUST02817,931,1,128.27
CUST02818,1380,1,54.42
CUST02819,1559,1,853.51
CUST02820,1301,1,285.99
CUST02821,1411,1,911.98
CUST02822,1075,1,831.17
CUST02823,695,1,738.13
CUST02824,1682,1,594.97
CUST02825,922,1,616.81
CUST02826,1677,1,550.02
CUST02827,894,1,623.73
CUST02828,1278,1,39.3
CUST02829,750,1,174.52
CUST02830,1056,1,695.47
CUST02831,481,1,484.97
CUST02832,1031,1,258.48
CUST02833,604,1,627.71
CUST02834,1067,1,678.53
CUST02835,1104,1,70.03
CUST02836,1738,1,316.73
CUST02837,1769,1,426.23
CUST02838,409,1,336.08
CUST02839,415,1,656.53
CUST02840,597,1,624.11
CUST02841,986,1,992.27
CUST02842,1036,1,181.43
CUST02843,803,1,130.34
CUST02844,589,1,479.9
CUST02845,376,1,953.4
CUST02846,1461,1,742.61
CUST02847,1117,1,401.38
CUST02848,1748,1,395.58
CUST02849,1019,1,990.65
CUST02850,797,1,323.72
CUST02851,454,1,659.56
CUST02852,1616,1,962.97
CUST02853,1077,1,799.04
CUST02854,443,1,410.25
CUST02855,1139,1,964.93
CUST02856,875,1,912.12
CUST02857,1619,1,961.38
CUST02858,634,1,804.3
CUST02859,1118,1,954.25
CUST02860,1444,1,948.4
CUST02861,1105,1,327.01
CUST02862,1320,1,427.38
CUST02863,742,1,395.5
CUST02864,1540,1,449.16
CUST02865,851,1,348.09
CUST02866,587,1,187.14
CUST02867,1084,1,939.3
CUST02868,915,1,266.74
CUST02869,412,1,512.27
CUST02870,1007,1,115.97
CUST02871,797,1,545.74
CUST02872,1315,1,397.08
CUST02873,1356,1,655.17
CUST02874,1392,1,957.21
CUST02875,958,1,526.03
CUST02876,1631,1,124.42
CUST02877,822,1,504.42
CUST02878,1187,1,575.66
CUST02879,1223,1,224.1
CUST02880,1204,1,126.79
CUST02881,649,1,510.7
CUST02882,1523,1,930.07
CUST02883,474,1,628.52
CUST02884,624,1,471.36
CUST02885,1244,1,607.44
CUST02886,383,1,305.09
CUST02887,838,1,728.32
CUST02888,365,1,806.64
CUST02889,1478,1,429.67
CUST02890,479,1,256.59
CUST02891,1636,1,297.3
CUST02892,869,1,153.96
CUST02893,463,1,459.84
CUST02894,1674,1,727.41
CUST02895,1608,1,162.1
CUST02896,769,1,375.47
CUST02897,565,1,891.05
CUST02898,1726,1,430.11
CUST02899,1310,1,480.76
CUST02900,415,1,629.33
CUST02901,766,1,361.77
CUST02902,1490,1,308.91
CUST02903,1645,1,682.28
CUST02904,1745,1,643.52
